segment_row_idx,n_topics_above_threshold,probability_mass_above_threshold,top1_topic_id,top1_topic_name,top1_p_topic,top2_topic_id,top2_topic_name,top2_p_topic,show,year,decade,topic_final,topic_name_final,text_preview,topic_prob_gap_top1_top2
3710,2,0.2586434804428919,2,2_chiste_programa_hoy hoy_chistes,0.1773307281414689,28.0,28_puta puta_noticias_puta_ta,0.081312752301423,"Paul Vásquez ""El Flaco""",2020,2020,2,2_chiste_programa_hoy hoy_chistes,"cebolla morá, queso cabra, chocapic y para bajar todo eso que comen 2 L de día. En la noche, bueno, como era 11 comía, se acuestan temprano con la guata liviani",0.09601797584004591
2737,2,0.16838700177112081,15,15_hombres_mujeres_mujer_hombre,0.0871061763039784,27.0,27_soltera_bebé_arturo vidal_tinder,0.0812808254671424,Pedro Ruminot,2016,2010,9,9_auto_dijo dijo_micro_carabineros,Control de identidad preventivo. Que traducido al chileno significa muéstranos tu carnet negro Kuma. Significa eso. ¿Ustedes creen que se van a llevar a los rub,0.00582535083683601
3692,2,0.5438858017074829,15,15_hombres_mujeres_mujer_hombre,0.4626050960745841,23.0,23_amante_marido_mujer_matrimonio,0.0812807056328988,"Paul Vásquez ""El Flaco""",2020,2020,15,15_hombres_mujeres_mujer_hombre,"también se expela en sus lindos pedos. Obviamente, que la mujer no es como el hombre que se anda peando todo el día, po. Las mujeres no van así, ""Hola, María, ¿",0.3813243904416853
2485,2,0.18005050751020502,6,6_quinta_vergara_público_quinta vergara,0.098903056491263,14.0,14_ho_ho ho_aplauso_muchas,0.081147451018942,Huaso Filomeno,2015,2010,6,6_quinta_vergara_público_quinta vergara,"antes, Rafa. Nos vamos a ir al backstage con Andrés y Carolina que están recibiendo en este momento a un emocionado Guaso Filomeno. Andrés, Carolina, ¿están ahí",0.01775560547232101
3167,2,0.21335526013013728,24,24_amor_dije_pa_pa pa,0.1322233512196733,20.0,20_hermana_fea_curado_marihuana,0.081131908910464,Bombo Fica,2018,2010,10,10_maestro_hora hora_ruperto_hora,"Vamos de cerca. No, sí. No, no, ahí no más, no, no, sí, no puedo, no hay. Es que mi mamá me dijo chiquitito, no te acerques, mujer, es así, porque te puedes con",0.0510914423092093
2725,2,0.1673564876685245,24,24_amor_dije_pa_pa pa,0.0862793515012222,23.0,23_amante_marido_mujer_matrimonio,0.0810771361673023,Natalia Valdebenito,2016,2010,15,15_hombres_mujeres_mujer_hombre,"fácil, digamos, pero la verdad yo tengo que asumir que en algún momento de mi vida también he vivido con gallos y uno, oye, como le dije, ""Yo no sé 16 años."" Y ",0.005202215333919902
4464,2,0.3719464669495879,6,6_quinta_vergara_público_quinta vergara,0.2908866378000431,14.0,14_ho_ho ho_aplauso_muchas,0.0810598291495448,Juan Pablo López,2025,2020,6,6_quinta_vergara_público_quinta vergara,"Muy buenas noches, viña. Muchas pero muchas gracias. La quinta Vergara aplaude a un comediante extraordinario que tiene oficio. que siempre ha recorrido todo Ch",0.2098268086504983
2954,2,0.43066769156005125,27,27_soltera_bebé_arturo vidal_tinder,0.3498150988422533,15.0,15_hombres_mujeres_mujer_hombre,0.0808525927177979,"Daniela ""Chiqui"" Aguayo",2017,2010,27,27_soltera_bebé_arturo vidal_tinder,"Yo no igual, no lo voy a no lo voy a humillar en público. Voy a empatizar con usted. ¿A qué pachó? Por favor, un cortito de whisky. So, lo manifestamos y ustede",0.2689625061244554
712,2,0.1720677732022165,17,17_natalia_chiqui_alison_javiera,0.0912635988264284,19.0,19_través_mar_viña_viña mar,0.0808041743757881,Melón y Melame,1998,1990,3,3_humor_quinta_quinta vergara_vergara,"Ahora en la Esta noche en Viña del Mar estamos asistiendo A un verdadero triunfo de estos dos grandes amigos. A Gigi le conocemos hace muchos años, con esfuerzo",0.010459424450640298
4117,2,0.1928362522450976,11,11_hijos_mamá_papá_hijo,0.1120665932997029,16.0,16_comida_comer_dieta_mamá,0.0807696589453947,Luis Slimming,2024,2020,5,5_colegio_niños_papá_hijo,"está o está muerto o está preso? Porque es más fácil le decía al niño, ""Oye, ¿te acordás de tu papá? No, entonces soy yo, po, huevón."" Photoshop que hay un par ",0.03129693435430819
1157,2,0.3506141219631837,6,6_quinta_vergara_público_quinta vergara,0.2699161832451622,14.0,14_ho_ho ho_aplauso_muchas,0.0806979387180215,Vanessa Miller,2003,2000,6,6_quinta_vergara_público_quinta vergara,"Hasta este momento en Viña del Mar, en nuestra tercera noche de festival, hemos entregado seis antorchas, el premio del público de la Quinta Vergara. El miércol",0.1892182445271407
3516,2,0.16707502957562398,22,22_verdad_agradecer_emocionado_quiero agradecer,0.0865013577833943,14.0,14_ho_ho ho_aplauso_muchas,0.0805736717922297,Mauricio Palma,2019,2010,6,6_quinta_vergara_público_quinta vergara,"¿Hay qué me acuesta? A las nalgas deme un bono, deme un bono. Son geniales. Pero bueno, la verdad es que esta noche va a ser una noche inolvidable. Gracias. Por",0.005927685991164597
3617,2,0.1738634752747769,5,5_colegio_niños_papá_hijo,0.0933997088081506,11.0,11_hijos_mamá_papá_hijo,0.0804637664666263,Ernesto Belloni,2020,2020,11,11_hijos_mamá_papá_hijo,"aquí. Yo sé. Pero, ¿sabéis por qué? Por culpa del copete. Pero cuando me cambió la cosa... cuando nace mi primer hijo. Cuando nació mi primer hijo me cambió tod",0.0129359423415243
2360,2,0.2808482403413027,3,3_humor_quinta_quinta vergara_vergara,0.2004409905009878,17.0,17_natalia_chiqui_alison_javiera,0.0804072498403149,Dinamita Show,2015,2010,3,3_humor_quinta_quinta vergara_vergara,"Ven a dirigir, niña del mar. Lance una canción, así es. Ya estamos de regreso en esta, la Quinta Vergara, el escenario más lindo del planeta. ¿Cómo está la Quin",0.12003374066067289
318,2,0.1895317792738378,1,1_canción_almas_cantar_vivo vivo,0.1091525871016915,13.0,13_ay ay_salta salta_salta_ay,0.0803791921721463,Sandy,1993,1990,1,1_canción_almas_cantar_vivo vivo,"que es un pueblo que llora de alegría y canta de dolor, ¿les parece bien? Para después contarles los chistecitos. Si, por ejemplo, usted escucha que están canta",0.0287733949295452
981,2,0.4439448602307181,22,22_verdad_agradecer_emocionado_quiero agradecer,0.3635763803738335,21.0,21_buenas noches_noches_buenas_pecadora,0.0803684798568846,Coco Legrand,2000,2000,22,22_verdad_agradecer_emocionado_quiero agradecer,"Gracias, compadre. Gracias, muchísimas gracias. A lo mejor para mucho podía ser una locura que yo planteara un humor de café concert en una quinta con casi 20 0",0.2832079005169489
4139,2,0.24806388006849223,2,2_chiste_programa_hoy hoy_chistes,0.1677177419148586,28.0,28_puta puta_noticias_puta_ta,0.0803461381536336,Lucho Miranda,2024,2020,2,2_chiste_programa_hoy hoy_chistes,"llegar a todos ustedes y decirles que yo soy uno más. Así que dicho eso, comenzamos con los juegos de Navidad. Gracias. Gracias. Gracias. Gracias. Ya. Se calma.",0.087371603761225
345,2,0.2720556112219006,10,10_maestro_hora hora_ruperto_hora,0.1918276485123145,2.0,2_chiste_programa_hoy hoy_chistes,0.0802279627095861,Sandy,1993,1990,10,10_maestro_hora hora_ruperto_hora,"y el doctor dijo: 'Que pase el que sigue'. Y ustedes han sido tan buenos. Sale del sopor de la anestesia: ""¿Cómo salió de la operación, doctor?"". ""Yo no soy doc",0.11159968580272842
25,2,0.23323993042697572,1,1_canción_almas_cantar_vivo vivo,0.1530671267551478,13.0,13_ay ay_salta salta_salta_ay,0.0801728036718279,Los Acetatos,1973,1970,1,1_canción_almas_cantar_vivo vivo,"Otra. ¿Sí? Pues ya lo ven, vuelven solos, ¿ah? Ustedes seguramente habrán escuchado ""Concierto para una sola voz"", pero nunca en la versión de esta voz única en",0.0728943230833199
2783,2,0.16657973802895149,23,23_amante_marido_mujer_matrimonio,0.0864816513420142,24.0,24_amor_dije_pa_pa pa,0.0800980866869373,Los Locos del Humor,2016,2010,7,7_vieja_suegra_abuela_abuelita,"¿Cómo está la gente de Villa Alemana? ¿Quién fue? Belloto. La alegría, ¿cómo está? Va el paraíso. Buena, compadre. Puente alto, Recoleta, Santiago. La pintana, ",0.006383564655076904
1979,2,0.2567785355901718,14,14_ho_ho ho_aplauso_muchas,0.1767588031828866,22.0,22_verdad_agradecer_emocionado_quiero agradecer,0.0800197324072852,Bombo Fica,2012,2010,14,14_ho_ho ho_aplauso_muchas,"¡Un aplauso para mi insistente Bombito, que ha crecido mucho! Insistente. ¿Cómo está, Viña? Gracias, gracias. La verdad que es un placer.",0.09673907077560139
3581,2,0.2352492381911021,17,17_natalia_chiqui_alison_javiera,0.1552304735559881,6.0,6_quinta_vergara_público_quinta vergara,0.080018764635114,Javiera Contador,2020,2020,17,17_natalia_chiqui_alison_javiera,"Una artista multifacética, gran actriz destacada comediante extraordinaria nuestra chilena Javiera González. Muchas gracias. Y todo el público se puso de pie. E",0.0752117089208741
