id,segment_idx,show,year,date,festival,event_name,youtube_url,start_time_seconds,end_time_seconds,duration_seconds,text,source_row_index,model_text,model_decade,topic_initial,topic_final,topic_name_initial,topic_name_final,is_outlier_initial,is_outlier_final,max_topic_probability
29,15,Los Acetatos,1973,1973-02-02,XIV,Festival Internacional de la Canción de Viña del Mar 1973,https://www.youtube.com/watch?v=MADR8N_Vbls,967.0,1025.0,58.0,"Musky de la de la mujer, musky de la de la mujer, de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de O ti dar ba que me lo voy a ver y me hago de O ti dar ba que me lo voy a ver y me hago de O ti dar ba y me voy a ver, O ti dar ba y me voy a ver, O ti dar ba y me voy a ver, O ti dar ba, O ti dar ba.",26,"Musky de la de la mujer, musky de la de la mujer, de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de O ti dar ba que me lo voy a ver y me hago de O ti dar ba que me lo voy a ver y me hago de O ti dar ba y me voy a ver, O ti dar ba y me voy a ver, O ti dar ba y me voy a ver, O ti dar ba, O ti dar ba.",1970,-1,27,-1____,27_soltera_bebé_arturo vidal_tinder,True,False,0.0845369900014196
29,17,Los Acetatos,1973,1973-02-02,XIV,Festival Internacional de la Canción de Viña del Mar 1973,https://www.youtube.com/watch?v=MADR8N_Vbls,1070.0,1113.0,43.0,"Otra. ¿Sí? Pues ya lo ven, vuelven solos, ¿ah? Ustedes seguramente habrán escuchado ""Concierto para una sola voz"", pero nunca en la versión de esta voz única en el mundo. Para todos, ""Concierto para una sola voz"".",28,"Otra. ¿Sí? Pues ya lo ven, vuelven solos, ¿ah? Ustedes seguramente habrán escuchado ""Concierto para una sola voz"", pero nunca en la versión de esta voz única en el mundo. Para todos, ""Concierto para una sola voz"".",1970,1,1,1_canción_almas_cantar_vivo vivo,1_canción_almas_cantar_vivo vivo,False,False,0.15306712675514786
29,18,Los Acetatos,1973,1973-02-02,XIV,Festival Internacional de la Canción de Viña del Mar 1973,https://www.youtube.com/watch?v=MADR8N_Vbls,1124.0,1171.0,47.0,"A tomar. A tomar, tomar, tomar, tomar, tomar. Se me puso el pantalón. Va. No corras. Va, va. Tres por cuatro. Dos y me llevo una, va.",29,"A tomar. A tomar, tomar, tomar, tomar, tomar. Se me puso el pantalón. Va. No corras. Va, va. Tres por cuatro. Dos y me llevo una, va.",1970,12,12,12_perro_perrito_selva_lobo,12_perro_perrito_selva_lobo,False,False,1.0
29,19,Los Acetatos,1973,1973-02-02,XIV,Festival Internacional de la Canción de Viña del Mar 1973,https://www.youtube.com/watch?v=MADR8N_Vbls,1186.0,1232.0,46.0,"Ahora voy a llegar a la... porque hace, hace falta facultades de Ciencia, de Medicina, de garganta hipogresiva, como voy a hacer yo ahora, verás tú. Por gusto, escucha, me voy a salir del arreglo, no vale para esto, ya verás. Garganta arriba, garganta arriba. ¿Pecho ya? Es que estoy agachado o qué, ¿verdad? ¿Qué te crees, que estoy en la mini? ¿Pecho fuera? Es pobrecita. Por, por, por...",30,"Ahora voy a llegar a la... porque hace, hace falta facultades de Ciencia, de Medicina, de garganta hipogresiva, como voy a hacer yo ahora, verás tú. Por gusto, escucha, me voy a salir del arreglo, no vale para esto, ya verás. Garganta arriba, garganta arriba. ¿Pecho ya? Es que estoy agachado o qué, ¿verdad? ¿Qué te crees, que estoy en la mini? ¿Pecho fuera? Es pobrecita. Por, por, por...",1970,10,10,10_maestro_hora hora_ruperto_hora,10_maestro_hora hora_ruperto_hora,False,False,0.21483724597596462
29,20,Los Acetatos,1973,1973-02-02,XIV,Festival Internacional de la Canción de Viña del Mar 1973,https://www.youtube.com/watch?v=MADR8N_Vbls,1237.0,1299.0,62.0,"Mi, mi, mi, mi, va. La, la, la, la, la, sostenido, sostenido. Ya me sostengo ya. Pa, pa, pa, pa, pa, la, la, la, la, la.",31,"Mi, mi, mi, mi, va. La, la, la, la, la, sostenido, sostenido. Ya me sostengo ya. Pa, pa, pa, pa, pa, la, la, la, la, la.",1970,-1,24,-1____,24_amor_dije_pa_pa pa,True,False,0.09310594863878752
29,21,Los Acetatos,1973,1973-02-02,XIV,Festival Internacional de la Canción de Viña del Mar 1973,https://www.youtube.com/watch?v=MADR8N_Vbls,1324.0,1350.0,26.0,"Bueno, podríamos seguir riendo durante largo rato con Los Acetatos, la revelación artística tal como lo dijo César Antonio Santis en su presentación de este Décimo Cuarto Festival de la Canción de Viña del Mar. En otra oportunidad voy a tener mucho agrado en invitarles de nuevo a reír con estos grandes artistas chilenos. Hasta pronto, hasta otra oportunidad con aquellos que cantaron en Viña un día.",32,"Bueno, podríamos seguir riendo durante largo rato con Los Acetatos, la revelación artística tal como lo dijo César Antonio Santis en su presentación de este Décimo Cuarto Festival de la Canción de Viña del Mar. En otra oportunidad voy a tener mucho agrado en invitarles de nuevo a reír con estos grandes artistas chilenos. Hasta pronto, hasta otra oportunidad con aquellos que cantaron en Viña un día.",1970,3,3,3_humor_quinta_quinta vergara_vergara,3_humor_quinta_quinta vergara_vergara,False,False,0.44008367819488414
29,22,Los Acetatos,1973,1973-02-02,XIV,Festival Internacional de la Canción de Viña del Mar 1973,https://www.youtube.com/watch?v=MADR8N_Vbls,1370.0,1414.0,44.0,¿Qué hay en el mundo? ¿Qué es el rey? ¿Qué es el rey?,33,¿Qué hay en el mundo? ¿Qué es el rey? ¿Qué es el rey?,1970,-1,13,-1____,13_ay ay_salta salta_salta_ay,True,False,0.023207636367839884
29,23,Los Acetatos,1973,1973-02-02,XIV,Festival Internacional de la Canción de Viña del Mar 1973,https://www.youtube.com/watch?v=MADR8N_Vbls,1440.0,1462.0,22.0,"O ti da la pan que me lo pone mi dinero, o ti da la pan que me lo pone mi dinero, que da, que da, que ya no que me dinero, que da, que da, que ya no para dinero mi.",34,"O ti da la pan que me lo pone mi dinero, o ti da la pan que me lo pone mi dinero, que da, que da, que ya no que me dinero, que da, que da, que ya no para dinero mi.",1970,-1,29,-1____,29_reggaeton_calmado_dale_ten,True,False,0.07412555481938798
31,0,Tato Cifuentes,1974,1974-02-07,XV,Festival Internacional de la Canción de Viña del Mar 1974,https://www.youtube.com/watch?v=RW1yL2iaxy8,0.0,119.0,119.0,"Hola, amigos de nuestro canal histórico, ¿cómo están? Les quiero contar que en esta oportunidad haremos un pequeño homenaje a un gran artista que empezó el escenario de La Quinta Vergara en 1974. Hablo de un gran humorista chileno que hace poquitos días, lamentablemente, nos dejó, falleció en el país trasandino hace sus 91 años. Hablo de Tato Cifuentes. Aquí les vamos a dejar una pequeña fracción de su presentación en 1974 en el Festival de la Canción de Viña del Mar. Aprovechamos como canal histórico, por supuesto, de enviar darle un saludo muy cariñoso a todos sus familiares, a todos sus seguidores y por supuesto que comenten este video aquí abajito, Datos y Fuentes 1974 en Viña del Mar. El niñito de 5 años y el papá mayor que el hijo van de camino, caminando, de paseo, mirando viñedos, etcétera y de repente pasa lo inesperado. Por la vereda del frente una señora casada bien casada por las apariencias. Y el mocoso nunca había visto una señora así tan casada y le llama poderosamente la atención. ¿A quién le va a preguntar si no es a su papito? Y ahí empieza el problema del padre y no le dice lo que corresponde. Papacito. Papacito. ¿Qué le pasa, el gordito? Papacito. Mire, la señora que va con mirando por ahí. ¿Qué tiene? Sí tiene. Digo, ¿qué tiene de particular? Una señora que va caminando. Sí, va caminando, pero pero pero Pero por ¿Por qué va caminando así tan hecha para atrás? Algún defecto que tiene la señora en los zapatos. No, no es los zapatos. El más arriba.",35,"Hola, amigos de nuestro canal histórico, ¿cómo están? Les quiero contar que en esta oportunidad haremos un pequeño homenaje a un gran artista que empezó el escenario de La Quinta Vergara en 1974. Hablo de un gran humorista chileno que hace poquitos días, lamentablemente, nos dejó, falleció en el país trasandino hace sus 91 años. Hablo de Tato Cifuentes. Aquí les vamos a dejar una pequeña fracción de su presentación en 1974 en el Festival de la Canción de Viña del Mar. Aprovechamos como canal histórico, por supuesto, de enviar darle un saludo muy cariñoso a todos sus familiares, a todos sus seguidores y por supuesto que comenten este video aquí abajito, Datos y Fuentes 1974 en Viña del Mar. El niñito de 5 años y el papá mayor que el hijo van de camino, caminando, de paseo, mirando viñedos, etcétera y de repente pasa lo inesperado. Por la vereda del frente una señora casada bien casada por las apariencias. Y el mocoso nunca había visto una señora así tan casada y le llama poderosamente la atención. ¿A quién le va a preguntar si no es a su papito? Y ahí empieza el problema del padre y no le dice lo que corresponde. Papacito. Papacito. ¿Qué le pasa, el gordito? Papacito. Mire, la señora que va con mirando por ahí. ¿Qué tiene? Sí tiene. Digo, ¿qué tiene de particular? Una señora que va caminando. Sí, va caminando, pero pero pero Pero por ¿Por qué va caminando así tan hecha para atrás? Algún defecto que tiene la señora en los zapatos. No, no es los zapatos. El más arriba.",1970,3,3,3_humor_quinta_quinta vergara_vergara,3_humor_quinta_quinta vergara_vergara,False,False,0.29504053875100383
31,1,Tato Cifuentes,1974,1974-02-07,XV,Festival Internacional de la Canción de Viña del Mar 1974,https://www.youtube.com/watch?v=RW1yL2iaxy8,120.0,269.0,149.0,"Mira, yo te he dicho muchas veces que los niños no hacen ciertas preguntas. No, papito, no. Usted siempre me ha dicho que los niñitos cuando no saben tienen que preguntar. Y yo quiero saber por qué la señora queda caminando con Bueno, déjeme, la señora tranquila porque me voy a enojar. Pero por qué por mí no sé. Cállese la boca. Ni una palabra más. Pero por qué no basta hombre, los hombres no lloran. Esa señora es así porque es de otro barrio. Y nosotros Estamos caminando por esta vereda y no tenemos por qué preocuparnos de otra gente. Vamos a ir mirando, mire, mire la vidriera que hay ahí, eso es una juguetería, eso es para niño, mire qué bonito. Qué linda la juguetería. Mire la mía. Ay, qué lindo. Mire el tren con motocolora y todo. Loco motora. Motocolora. Qué lindo el trencito. A mí me gustan los trenes. Mire, el conejo. El trencito me gusta, mira. Esos trenes duran mucho. Ahí se ve lindo, pero más lindo se vería en mi pieza. Yo cuando sea grande y tenga hijos, le voy a regalar trenes a mis hijos. A mí me gustan los trenes. Yo voy a ser trenero cuando grande. Caminando al trencito. Duran mucho los trenes, son baratos. A mí me gustan todos los juguetes. Aunque sean chiquititos me gustan. Todos los juguetes son lindos. Pero, ¿por qué está tan gorda la señora? Esa señora está enferma,",36,"Mira, yo te he dicho muchas veces que los niños no hacen ciertas preguntas. No, papito, no. Usted siempre me ha dicho que los niñitos cuando no saben tienen que preguntar. Y yo quiero saber por qué la señora queda caminando con Bueno, déjeme, la señora tranquila porque me voy a enojar. Pero por qué por mí no sé. Cállese la boca. Ni una palabra más. Pero por qué no basta hombre, los hombres no lloran. Esa señora es así porque es de otro barrio. Y nosotros Estamos caminando por esta vereda y no tenemos por qué preocuparnos de otra gente. Vamos a ir mirando, mire, mire la vidriera que hay ahí, eso es una juguetería, eso es para niño, mire qué bonito. Qué linda la juguetería. Mire la mía. Ay, qué lindo. Mire el tren con motocolora y todo. Loco motora. Motocolora. Qué lindo el trencito. A mí me gustan los trenes. Mire, el conejo. El trencito me gusta, mira. Esos trenes duran mucho. Ahí se ve lindo, pero más lindo se vería en mi pieza. Yo cuando sea grande y tenga hijos, le voy a regalar trenes a mis hijos. A mí me gustan los trenes. Yo voy a ser trenero cuando grande. Caminando al trencito. Duran mucho los trenes, son baratos. A mí me gustan todos los juguetes. Aunque sean chiquititos me gustan. Todos los juguetes son lindos. Pero, ¿por qué está tan gorda la señora? Esa señora está enferma,",1970,5,5,5_colegio_niños_papá_hijo,5_colegio_niños_papá_hijo,False,False,0.09380268913348457
31,2,Tato Cifuentes,1974,1974-02-07,XV,Festival Internacional de la Canción de Viña del Mar 1974,https://www.youtube.com/watch?v=RW1yL2iaxy8,270.0,324.0,54.0,"—Pobrecito, está enfermita y anda por la calle. ¿Y de qué está enferma? —De una enfermedad enfermosa. —Sí, pero, ¿cómo se llama la enfermedad? —Mira, es una enfermedad que... (Bueno, ahí piensa el padre que lo va a dejar callado). Mira, es una enfermedad que tienen las señoras, que tienen que tener las señoras, que se llama hidropesía. —¿Hidropesía? —Hidropesía. —Ah, hidroterapia. ¡Ay, hidroterapia! ¿Y qué quiere decir hidroterapia? —Hidroterapia, mi amor. Mira, ahí te lo quiere decir agua y te decía 'exceso'. O sea, lo que tiene la señora es exceso de agua. —Ah, exceso de agua. Papito, pero el niñito sabe nadar.",37,"—Pobrecito, está enfermita y anda por la calle. ¿Y de qué está enferma? —De una enfermedad enfermosa. —Sí, pero, ¿cómo se llama la enfermedad? —Mira, es una enfermedad que... (Bueno, ahí piensa el padre que lo va a dejar callado). Mira, es una enfermedad que tienen las señoras, que tienen que tener las señoras, que se llama hidropesía. —¿Hidropesía? —Hidropesía. —Ah, hidroterapia. ¡Ay, hidroterapia! ¿Y qué quiere decir hidroterapia? —Hidroterapia, mi amor. Mira, ahí te lo quiere decir agua y te decía 'exceso'. O sea, lo que tiene la señora es exceso de agua. —Ah, exceso de agua. Papito, pero el niñito sabe nadar.",1970,-1,26,-1____,26_celular_pegado_teléfono_whatsapp,True,False,0.07076027899227895
33,0,Hugo Goodman,1974,1974-02-07,XV,Festival Internacional de la Canción de Viña del Mar 1974,https://www.youtube.com/watch?v=TQN1qTQ7e-o,0.0,29.0,29.0,"Su trabajo en cine en Estados Unidos y en México le ha valido ser, hoy día, la figura extranjera más importante dentro de su género artístico en esos países. Europa y Norte América le aplauden hoy día. Esta es la primera vez que tenemos la oportunidad de recibir en este escenario —y desde hace muchos años— la primera vez que él tiene la posibilidad de estar en contacto con el público chileno. Estoy seguro que conoceremos esta noche una manera diferente",38,"Su trabajo en cine en Estados Unidos y en México le ha valido ser, hoy día, la figura extranjera más importante dentro de su género artístico en esos países. Europa y Norte América le aplauden hoy día. Esta es la primera vez que tenemos la oportunidad de recibir en este escenario —y desde hace muchos años— la primera vez que él tiene la posibilidad de estar en contacto con el público chileno. Estoy seguro que conoceremos esta noche una manera diferente",1970,-1,17,-1____,17_natalia_chiqui_alison_javiera,True,False,0.10567823172100556
33,1,Hugo Goodman,1974,1974-02-07,XV,Festival Internacional de la Canción de Viña del Mar 1974,https://www.youtube.com/watch?v=TQN1qTQ7e-o,30.0,59.0,29.0,"de entregar la comedia y de entregar la risa. Este gran hombre que triunfa se llama Hugo Goodman. ¡Muchas gracias! Son ustedes muy amables. Queridos amigos, tengan ustedes muy buenas noches. Veo, después de estar 17 años afuera, veo caras con... ¡Permítame una foto! El mejor fotógrafo de Chile; el otro día fotografié un muerto y le salió movido.",39,"de entregar la comedia y de entregar la risa. Este gran hombre que triunfa se llama Hugo Goodman. ¡Muchas gracias! Son ustedes muy amables. Queridos amigos, tengan ustedes muy buenas noches. Veo, después de estar 17 años afuera, veo caras con... ¡Permítame una foto! El mejor fotógrafo de Chile; el otro día fotografié un muerto y le salió movido.",1970,-1,14,-1____,14_ho_ho ho_aplauso_muchas,True,False,0.04604703384693651
